PAD01,LocationCode,W502G,2021-11-17,08:33:05,1
PAD01,ClassCode,21A089T01,2021-11-17,08:33:07,0
PAD01,ClassCode,21A089T01,2021-11-17,08:33:08,0
PAD01,StudentCode,21170131A,2021-11-17,08:33:48,3
PAD01,StudentCode,21170131A,2021-11-17,08:33:48,4
PAD01,StaffCode,109030,2021-11-17,08:33:48,5
PAD01,StudentCode,21016569A,2021-11-17,08:33:55,6
PAD01,StudentCode,21149274A,2021-11-17,08:34:00,7
PAD01,StudentCode,21002670A,2021-11-17,08:34:04,8
PAD01,StudentCode,21067059A,2021-11-17,08:34:15,9
PAD01,StudentCode,21131873A,2021-11-17,08:34:22,10
PAD01,StudentCode,21021101A,2021-11-17,08:34:26,11
PAD01,StudentCode,21081299A,2021-11-17,08:34:59,12
PAD01,StudentCode,21070955A,2021-11-17,08:35:02,13
PAD01,StudentCode,21170247A,2021-11-17,08:35:46,14
PAD01,StudentCode,21115340A,2021-11-17,08:35:50,15
PAD01,StudentCode,21140777A,2021-11-17,08:36:18,16
PAD01,StudentCode,21023966A,2021-11-17,08:45:05,17
PAD01,StaffCode,109030,2021-11-17,10:50:15,18
