PAD01,LocationCode,W502G,2021-09-08,08:34:52,1
PAD01,ClassCode,21A089T01,2021-09-08,08:34:54,0
PAD01,ClassCode,21A089T01,2021-09-08,08:34:56,0
PAD01,StudentCode,21032219A,2021-09-08,08:35:11,3
PAD01,StudentCode,21032219A,2021-09-08,08:35:11,4
PAD01,StaffCode,109030,2021-09-08,08:35:11,5
PAD01,StudentCode,21013229A,2021-09-08,08:35:12,6
PAD01,StudentCode,21175396A,2021-09-08,08:35:16,7
PAD01,StudentCode,21072611A,2021-09-08,08:35:20,8
PAD01,StudentCode,21112601A,2021-09-08,08:35:35,9
PAD01,StudentCode,21066782A,2021-09-08,08:36:12,10
PAD01,StudentCode,21108741A,2021-09-08,08:36:25,11
PAD01,StudentCode,21154548A,2021-09-08,08:36:35,12
PAD01,StudentCode,21015801A,2021-09-08,08:36:47,13
PAD01,StudentCode,21074689A,2021-09-08,08:36:59,14
PAD01,StudentCode,21123351A,2021-09-08,08:37:03,15
PAD01,StudentCode,21165796A,2021-09-08,08:37:23,16
PAD01,StudentCode,21014539A,2021-09-08,08:37:55,17
PAD01,StudentCode,21064790A,2021-09-08,08:37:59,18
PAD01,StudentCode,21044439A,2021-09-08,08:38:18,19
PAD01,StudentCode,21174690A,2021-09-08,09:06:29,20
PAD01,StaffCode,109030,2021-09-08,09:57:13,21
