PAD01,LocationCode,W502G,2021-10-27,08:32:39,1
PAD01,LocationCode,W502G,08:32:41,1
PAD01,ClassCode,21A089T03,2021-10-27,08:32:48,0
PAD01,ClassCode,21A089T03,2021-10-27,08:32:49,0
PAD01,StudentCode,21002670A,2021-10-27,08:33:00,4
PAD01,StudentCode,21002670A,2021-10-27,08:33:00,5
PAD01,StudentCode,21170131A,2021-10-27,08:33:01,6
PAD01,StudentCode,21170247A,2021-10-27,08:33:06,7
PAD01,StudentCode,21149274A,2021-10-27,08:33:08,8
PAD01,StudentCode,21140777A,2021-10-27,08:33:12,9
PAD01,StudentCode,21131873A,2021-10-27,08:33:23,10
PAD01,StudentCode,21023966A,2021-10-27,08:33:29,11
PAD01,StudentCode,21021101A,2021-10-27,08:33:30,12
PAD01,StudentCode,21123467A,2021-10-27,08:33:38,13
PAD01,StudentCode,21070955A,2021-10-27,08:33:40,14
PAD01,StudentCode,21016569A,2021-10-27,08:35:57,15
PAD01,StudentCode,21067059A,2021-10-27,08:36:10,16
PAD01,StudentCode,21081299A,2021-10-27,08:39:44,17
PAD01,StudentCode,21115340A,2021-10-27,08:41:30,18
PAD01,StudentCode,21132716A,2021-10-27,08:53:38,19
PAD01,StaffCode,109030,2021-10-27,09:18:45,20
