PAD01,ClassCode,21A089T03,2021-10-06,08:22:26,0
PAD01,LocationCode,W502G,2021-10-06,08:22:33,1
PAD01,StudentCode,21066782A,2021-10-06,08:22:51,2
PAD01,StudentCode,21066782A,2021-10-06,08:22:51,3
PAD01,StaffCode,G12665,2021-10-06,08:22:51,4
PAD01,StudentCode,21013229A,2021-10-06,08:25:36,5
PAD01,StudentCode,21074689A,2021-10-06,08:31:19,6
PAD01,StudentCode,21072611A,2021-10-06,08:31:22,7
PAD01,StudentCode,21123351A,2021-10-06,08:31:24,8
PAD01,StudentCode,21044439A,2021-10-06,08:31:47,9
PAD01,StudentCode,21064790A,2021-10-06,08:32:25,10
PAD01,StudentCode,21015801A,2021-10-06,08:34:25,11
PAD01,StudentCode,21108741A,2021-10-06,08:34:27,12
PAD01,StudentCode,21154548A,2021-10-06,08:34:32,13
PAD01,StudentCode,21112601A,2021-10-06,08:35:37,14
PAD01,StudentCode,21014539A,2021-10-06,08:38:13,15
PAD01,StudentCode,21165796A,2021-10-06,08:38:35,16
PAD01,StudentCode,21175396A,2021-10-06,08:40:23,17
PAD01,StudentCode,21032219A,2021-10-06,08:41:38,18
PAD01,StaffCode,G12665,2021-10-06,08:59:12,19
