PAD01,LocationCode,W502G,2021-11-10,08:34:01,1
PAD01,ClassCode,21A089T01,2021-11-10,08:34:03,0
PAD01,ClassCode,21A089T01,2021-11-10,08:34:04,0
PAD01,StudentCode,21170247A21016569A21016569A,2021-11-10,08:34:10,3
PAD01,StudentCode,21170247A21016569A21016569A,2021-11-10,08:34:10,4
PAD01,StaffCode,109030,2021-11-10,08:34:10,5
PAD01,StudentCode,21170247A,2021-11-10,08:34:11,6
PAD01,StudentCode,21170131A,2021-11-10,08:34:23,7
PAD01,StudentCode,21002670A,2021-11-10,08:34:57,8
PAD01,StudentCode,21132716A,2021-11-10,08:37:03,9
PAD01,StudentCode,21081299A,2021-11-10,08:37:10,10
PAD01,StudentCode,21115340A,2021-11-10,08:38:08,11
PAD01,StudentCode,21131873A,2021-11-10,08:38:19,12
PAD01,StudentCode,21021101A,2021-11-10,08:38:34,13
PAD01,StudentCode,21070955A,2021-11-10,08:39:14,14
PAD01,StudentCode,21140777A,2021-11-10,08:39:15,15
PAD01,StudentCode,21123467A,2021-11-10,08:39:29,16
PAD01,StudentCode,21023966A,2021-11-10,08:44:43,17
PAD01,StudentCode,21067059A,2021-11-10,08:45:04,18
PAD01,StudentCode,21142410A,2021-11-10,08:56:00,19
PAD01,StaffCode,109030,2021-11-10,09:48:17,20
