PAD01,LocationCode,W402,2021-10-05,13:28:23,1
PAD01,ClassCode,21A089T01,2021-10-05,13:28:26,0
PAD01,ClassCode,21A089T01,2021-10-05,13:28:27,0
PAD01,StudentCode,21132716A,2021-10-05,13:28:33,3
PAD01,StudentCode,21132716A,2021-10-05,13:28:33,4
PAD01,StaffCode,E59074,2021-10-05,13:28:33,5
PAD01,StudentCode,21170131A,2021-10-05,13:28:35,6
PAD01,StudentCode,21002670A,2021-10-05,13:28:39,7
PAD01,StudentCode,21021101A,2021-10-05,13:28:41,8
PAD01,StudentCode,21131873A,2021-10-05,13:28:42,9
PAD01,StudentCode,21123467A,2021-10-05,13:28:44,10
PAD01,StudentCode,21074689A,2021-10-05,13:28:48,11
PAD01,StudentCode,21013229A,2021-10-05,13:28:49,12
PAD01,StudentCode,21165796A,2021-10-05,13:28:53,13
PAD01,StudentCode,21123351A,2021-10-05,13:29:01,14
PAD01,StudentCode,21175396A,2021-10-05,13:29:05,15
PAD01,StudentCode,21072611A,2021-10-05,13:29:10,16
PAD01,StudentCode,21066782A,2021-10-05,13:29:20,17
PAD01,StudentCode,21170247A,2021-10-05,13:29:28,18
PAD01,StudentCode,21081299A,2021-10-05,13:29:34,19
PAD01,StudentCode,21149274A,2021-10-05,13:29:48,20
PAD01,StudentCode,21140777A,2021-10-05,13:29:55,21
PAD01,StudentCode,21016569A,2021-10-05,13:29:57,22
PAD01,StudentCode,21115340A,2021-10-05,13:30:04,23
PAD01,StudentCode,21023966A,2021-10-05,13:30:13,24
PAD01,StudentCode,21014539A,2021-10-05,13:30:41,25
PAD01,StudentCode,21070955A,2021-10-05,13:30:50,26
PAD01,StudentCode,21108741A,2021-10-05,13:30:51,27
PAD01,StudentCode,21064790A,2021-10-05,13:31:02,28
PAD01,StudentCode,21154548A,2021-10-05,13:31:11,29
PAD01,StudentCode,21015801A,2021-10-05,13:31:16,30
PAD01,StudentCode,21044439A,2021-10-05,13:31:27,31
PAD01,StudentCode,21032219A,2021-10-05,13:36:08,32
PAD01,StudentCode,21174690A,2021-10-05,13:36:14,33
PAD01,StudentCode,21112601A,2021-10-05,13:36:31,34
PAD01,StaffCode,E59074,2021-10-05,14:40:39,35
