PAD01,LocationCode,W502G,2021-09-13,08:32:12,1
PAD01,ClassCode,21A089T01,2021-09-13,08:32:14,0
PAD01,ClassCode,21A089T01,2021-09-13,08:32:15,0
PAD01,StudentCode,21013229A,2021-09-13,08:32:59,3
PAD01,StudentCode,21013229A,2021-09-13,08:32:59,4
PAD01,StaffCode,109030,2021-09-13,08:32:59,5
PAD01,StudentCode,21074689A,2021-09-13,08:33:13,6
PAD01,StudentCode,21123351A,2021-09-13,08:33:19,7
PAD01,StudentCode,21066782A,2021-09-13,08:33:28,8
PAD01,StudentCode,21064790A,2021-09-13,08:33:43,9
PAD01,StudentCode,21154548A,2021-09-13,08:34:03,10
PAD01,StudentCode,21044439A,2021-09-13,08:34:23,11
PAD01,StudentCode,21015801A,2021-09-13,08:34:34,12
PAD01,StudentCode,21032219A,2021-09-13,08:34:44,13
PAD01,StudentCode,21112601A,2021-09-13,08:34:54,14
PAD01,StudentCode,21175396A,2021-09-13,08:35:11,15
PAD01,StudentCode,21072611A,2021-09-13,08:35:22,16
PAD01,StudentCode,21108741A,2021-09-13,08:35:33,17
PAD01,StudentCode,21165796A,2021-09-13,08:35:46,18
PAD01,StudentCode,21014539A,2021-09-13,08:44:02,19
PAD01,StudentCode,21174690A,2021-09-13,08:56:21,20
PAD01,StaffCode,109030,2021-09-13,09:08:44,21
